                                                                            D-MEM Bus &
Cycle:      IF      |     ID      |     EX      |     MEM     |     WB      Reg Result
    0:    4:-       |   0:-       |   0:-       |   0:-       |   0:-       
    1:    4:-       |   4:-       |   0:-       |   0:-       |   0:-       BUS_LOAD  MEM[0] accepted 1
    2:    4:-       |   4:-       |   4:-       |   0:-       |   0:-       
    3:    4:-       |   4:-       |   4:-       |   4:-       |   0:-       
    4:    4:-       |   4:-       |   4:-       |   4:-       |   4:-       
    5:    4:-       |   4:-       |   4:-       |   4:-       |   4:-       
    6:    4:br      |   4:-       |   4:-       |   4:-       |   4:-       
    7:    8:-       |   4:br      |   4:-       |   4:-       |   4:-       
    8:    8:-       |   8:-       |   4:br      |   4:-       |   4:-       
    9:    8:-       |   8:-       |   8:-       |   4:br      |   4:-       
   10:  300:-       |   8:-       |   8:-       |   8:-       |   4:br      
   11:  300:-       | 300:-       |   8:-       |   8:-       |   8:-       BUS_LOAD  MEM[296] accepted 1
   12:  300:-       | 300:-       | 300:-       |   8:-       |   8:-       
   13:  300:-       | 300:-       | 300:-       | 300:-       |   8:-       
   14:  300:-       | 300:-       | 300:-       | 300:-       | 300:-       
   15:  300:-       | 300:-       | 300:-       | 300:-       | 300:-       
   16:  300:lda     | 300:-       | 300:-       | 300:-       | 300:-       
   17:  304:-       | 300:lda     | 300:-       | 300:-       | 300:-       
   18:  304:-       | 304:-       | 300:lda     | 300:-       | 300:-       
   19:  304:-       | 304:-       | 304:-       | 300:lda     | 300:-       
   20:  304:-       | 304:-       | 304:-       | 304:-       | 300:lda     r5=0  
   21:  304:lda     | 304:-       | 304:-       | 304:-       | 304:-       
   22:  308:-       | 304:lda     | 304:-       | 304:-       | 304:-       
   23:  308:-       | 308:-       | 304:lda     | 304:-       | 304:-       BUS_LOAD  MEM[304] accepted 1
   24:  308:-       | 308:-       | 308:-       | 304:lda     | 304:-       
   25:  308:-       | 308:-       | 308:-       | 308:-       | 304:lda     r6=9999  
   26:  308:-       | 308:-       | 308:-       | 308:-       | 308:-       
   27:  308:-       | 308:-       | 308:-       | 308:-       | 308:-       
   28:  308:lda     | 308:-       | 308:-       | 308:-       | 308:-       
   29:  312:-       | 308:lda     | 308:-       | 308:-       | 308:-       
   30:  312:-       | 312:-       | 308:lda     | 308:-       | 308:-       
   31:  312:-       | 312:-       | 312:-       | 308:lda     | 308:-       
   32:  312:-       | 312:-       | 312:-       | 312:-       | 308:lda     r0=8  
   33:  312:lda     | 312:-       | 312:-       | 312:-       | 312:-       
   34:  316:-       | 312:lda     | 312:-       | 312:-       | 312:-       
   35:  316:-       | 316:-       | 312:lda     | 312:-       | 312:-       BUS_LOAD  MEM[312] accepted 1
   36:  316:-       | 316:-       | 316:-       | 312:lda     | 312:-       
   37:  316:-       | 316:-       | 316:-       | 316:-       | 312:lda     r1=152  
   38:  316:-       | 316:-       | 316:-       | 316:-       | 316:-       
   39:  316:-       | 316:-       | 316:-       | 316:-       | 316:-       
   40:  316:ldq     | 316:-       | 316:-       | 316:-       | 316:-       
   41:  320:-       | 316:ldq     | 316:-       | 316:-       | 316:-       
   42:  320:-       | 320:-       | 316:ldq     | 316:-       | 316:-       
   43:  320:-       | 320:-       | 320:-       | 316:ldq     | 316:-       BUS_LOAD  MEM[8] accepted 1
   44:  320:-       | 320:-       | 320:-       | 316:ldq     | 316:-       
   45:  320:-       | 320:-       | 320:-       | 316:ldq     | 316:-       
   46:  320:-       | 320:-       | 320:-       | 316:ldq     | 316:-       
   47:  320:-       | 320:-       | 320:-       | 316:ldq     | 316:-       
   48:  320:-       | 320:-       | 320:-       | 320:-       | 316:ldq     r2=3  
   49:  320:mulq    | 320:-       | 320:-       | 320:-       | 320:-       
   50:  324:-       | 320:mulq    | 320:-       | 320:-       | 320:-       
   51:  324:-       | 324:-       | 320:mulq    | 320:-       | 320:-       BUS_LOAD  MEM[320] accepted 1
   52:  324:-       | 324:-       | 324:-       | 320:mulq    | 320:-       
   53:  324:-       | 324:-       | 324:-       | 324:-       | 320:mulq    r2=29997  
   54:  324:-       | 324:-       | 324:-       | 324:-       | 324:-       
   55:  324:-       | 324:-       | 324:-       | 324:-       | 324:-       
   56:  324:ldq     | 324:-       | 324:-       | 324:-       | 324:-       
   57:  328:-       | 324:ldq     | 324:-       | 324:-       | 324:-       
   58:  328:-       | 328:-       | 324:ldq     | 324:-       | 324:-       
   59:  328:-       | 328:-       | 328:-       | 324:ldq     | 324:-       BUS_LOAD  MEM[152] accepted 1
   60:  328:-       | 328:-       | 328:-       | 324:ldq     | 324:-       
   61:  328:-       | 328:-       | 328:-       | 324:ldq     | 324:-       
   62:  328:-       | 328:-       | 328:-       | 324:ldq     | 324:-       
   63:  328:-       | 328:-       | 328:-       | 324:ldq     | 324:-       
   64:  328:-       | 328:-       | 328:-       | 328:-       | 324:ldq     r3=1  
   65:  328:addq    | 328:-       | 328:-       | 328:-       | 328:-       
   66:  332:-       | 328:addq    | 328:-       | 328:-       | 328:-       
   67:  332:-       | 332:-       | 328:addq    | 328:-       | 328:-       BUS_LOAD  MEM[328] accepted 1
   68:  332:-       | 332:-       | 332:-       | 328:addq    | 328:-       
   69:  332:-       | 332:-       | 332:-       | 332:-       | 328:addq    r2=29998  
   70:  332:-       | 332:-       | 332:-       | 332:-       | 332:-       
   71:  332:-       | 332:-       | 332:-       | 332:-       | 332:-       
   72:  332:stq     | 332:-       | 332:-       | 332:-       | 332:-       
   73:  336:-       | 332:stq     | 332:-       | 332:-       | 332:-       
   74:  336:-       | 336:-       | 332:stq     | 332:-       | 332:-       
   75:  336:-       | 336:-       | 336:-       | 332:stq     | 332:-       BUS_STORE MEM[152] = 29998 accepted 1
   76:  336:-       | 336:-       | 336:-       | 336:-       | 332:stq     
   77:  336:addq    | 336:-       | 336:-       | 336:-       | 336:-       
   78:  340:-       | 336:addq    | 336:-       | 336:-       | 336:-       
   79:  340:-       | 340:-       | 336:addq    | 336:-       | 336:-       BUS_LOAD  MEM[336] accepted 2
   80:  340:-       | 340:-       | 340:-       | 336:addq    | 336:-       
   81:  340:-       | 340:-       | 340:-       | 340:-       | 336:addq    r0=16  
   82:  340:-       | 340:-       | 340:-       | 340:-       | 340:-       
   83:  340:-       | 340:-       | 340:-       | 340:-       | 340:-       
   84:  340:addq    | 340:-       | 340:-       | 340:-       | 340:-       
   85:  344:-       | 340:addq    | 340:-       | 340:-       | 340:-       
   86:  344:-       | 344:-       | 340:addq    | 340:-       | 340:-       
   87:  344:-       | 344:-       | 344:-       | 340:addq    | 340:-       
   88:  344:-       | 344:-       | 344:-       | 344:-       | 340:addq    r1=160  
   89:  344:addq    | 344:-       | 344:-       | 344:-       | 344:-       
   90:  348:-       | 344:addq    | 344:-       | 344:-       | 344:-       
   91:  348:-       | 348:-       | 344:addq    | 344:-       | 344:-       BUS_LOAD  MEM[344] accepted 1
   92:  348:-       | 348:-       | 348:-       | 344:addq    | 344:-       
   93:  348:-       | 348:-       | 348:-       | 348:-       | 344:addq    r5=1  
   94:  348:-       | 348:-       | 348:-       | 348:-       | 348:-       
   95:  348:-       | 348:-       | 348:-       | 348:-       | 348:-       
   96:  348:cmpult  | 348:-       | 348:-       | 348:-       | 348:-       
   97:  352:-       | 348:cmpult  | 348:-       | 348:-       | 348:-       
   98:  352:-       | 352:-       | 348:cmpult  | 348:-       | 348:-       
   99:  352:-       | 352:-       | 352:-       | 348:cmpult  | 348:-       
  100:  352:-       | 352:-       | 352:-       | 352:-       | 348:cmpult  r4=1  
  101:  352:bne     | 352:-       | 352:-       | 352:-       | 352:-       
  102:  356:-       | 352:bne     | 352:-       | 352:-       | 352:-       
  103:  356:-       | 356:-       | 352:bne     | 352:-       | 352:-       BUS_LOAD  MEM[352] accepted 1
  104:  356:-       | 356:-       | 356:-       | 352:bne     | 352:-       
  105:  316:-       | 356:-       | 356:-       | 356:-       | 352:bne     
  106:  316:ldq     | 316:-       | 356:-       | 356:-       | 356:-       
  107:  320:-       | 316:ldq     | 316:-       | 356:-       | 356:-       
  108:  320:-       | 320:-       | 316:ldq     | 316:-       | 356:-       
  109:  320:-       | 320:-       | 320:-       | 316:ldq     | 316:-       BUS_LOAD  MEM[16] accepted 1
  110:  320:-       | 320:-       | 320:-       | 316:ldq     | 316:-       
  111:  320:-       | 320:-       | 320:-       | 316:ldq     | 316:-       
  112:  320:-       | 320:-       | 320:-       | 316:ldq     | 316:-       
  113:  320:-       | 320:-       | 320:-       | 316:ldq     | 316:-       
  114:  320:-       | 320:-       | 320:-       | 320:-       | 316:ldq     r2=1  
  115:  320:mulq    | 320:-       | 320:-       | 320:-       | 320:-       
  116:  324:-       | 320:mulq    | 320:-       | 320:-       | 320:-       
  117:  324:-       | 324:-       | 320:mulq    | 320:-       | 320:-       
  118:  324:-       | 324:-       | 324:-       | 320:mulq    | 320:-       
  119:  324:-       | 324:-       | 324:-       | 324:-       | 320:mulq    r2=9999  
  120:  324:ldq     | 324:-       | 324:-       | 324:-       | 324:-       
  121:  328:-       | 324:ldq     | 324:-       | 324:-       | 324:-       
  122:  328:-       | 328:-       | 324:ldq     | 324:-       | 324:-       
  123:  328:-       | 328:-       | 328:-       | 324:ldq     | 324:-       BUS_LOAD  MEM[160] accepted 1
  124:  328:-       | 328:-       | 328:-       | 324:ldq     | 324:-       
  125:  328:-       | 328:-       | 328:-       | 324:ldq     | 324:-       
  126:  328:-       | 328:-       | 328:-       | 324:ldq     | 324:-       
  127:  328:-       | 328:-       | 328:-       | 324:ldq     | 324:-       
  128:  328:-       | 328:-       | 328:-       | 328:-       | 324:ldq     r3=4  
  129:  328:addq    | 328:-       | 328:-       | 328:-       | 328:-       
  130:  332:-       | 328:addq    | 328:-       | 328:-       | 328:-       
  131:  332:-       | 332:-       | 328:addq    | 328:-       | 328:-       
  132:  332:-       | 332:-       | 332:-       | 328:addq    | 328:-       
  133:  332:-       | 332:-       | 332:-       | 332:-       | 328:addq    r2=10003  
  134:  332:stq     | 332:-       | 332:-       | 332:-       | 332:-       
  135:  336:-       | 332:stq     | 332:-       | 332:-       | 332:-       
  136:  336:-       | 336:-       | 332:stq     | 332:-       | 332:-       
  137:  336:-       | 336:-       | 336:-       | 332:stq     | 332:-       BUS_STORE MEM[160] = 10003 accepted 1
  138:  336:-       | 336:-       | 336:-       | 336:-       | 332:stq     
  139:  336:addq    | 336:-       | 336:-       | 336:-       | 336:-       
  140:  340:-       | 336:addq    | 336:-       | 336:-       | 336:-       
  141:  340:-       | 340:-       | 336:addq    | 336:-       | 336:-       
  142:  340:-       | 340:-       | 340:-       | 336:addq    | 336:-       
  143:  340:-       | 340:-       | 340:-       | 340:-       | 336:addq    r0=24  
  144:  340:addq    | 340:-       | 340:-       | 340:-       | 340:-       
  145:  344:-       | 340:addq    | 340:-       | 340:-       | 340:-       
  146:  344:-       | 344:-       | 340:addq    | 340:-       | 340:-       
  147:  344:-       | 344:-       | 344:-       | 340:addq    | 340:-       
  148:  344:-       | 344:-       | 344:-       | 344:-       | 340:addq    r1=168  
  149:  344:addq    | 344:-       | 344:-       | 344:-       | 344:-       
  150:  348:-       | 344:addq    | 344:-       | 344:-       | 344:-       
  151:  348:-       | 348:-       | 344:addq    | 344:-       | 344:-       
  152:  348:-       | 348:-       | 348:-       | 344:addq    | 344:-       
  153:  348:-       | 348:-       | 348:-       | 348:-       | 344:addq    r5=2  
  154:  348:cmpult  | 348:-       | 348:-       | 348:-       | 348:-       
  155:  352:-       | 348:cmpult  | 348:-       | 348:-       | 348:-       
  156:  352:-       | 352:-       | 348:cmpult  | 348:-       | 348:-       
  157:  352:-       | 352:-       | 352:-       | 348:cmpult  | 348:-       
  158:  352:-       | 352:-       | 352:-       | 352:-       | 348:cmpult  r4=1  
  159:  352:bne     | 352:-       | 352:-       | 352:-       | 352:-       
  160:  356:-       | 352:bne     | 352:-       | 352:-       | 352:-       
  161:  356:-       | 356:-       | 352:bne     | 352:-       | 352:-       BUS_LOAD  MEM[352] accepted 1
  162:  356:-       | 356:-       | 356:-       | 352:bne     | 352:-       
  163:  316:-       | 356:-       | 356:-       | 356:-       | 352:bne     
  164:  316:ldq     | 316:-       | 356:-       | 356:-       | 356:-       
  165:  320:-       | 316:ldq     | 316:-       | 356:-       | 356:-       
  166:  320:-       | 320:-       | 316:ldq     | 316:-       | 356:-       
  167:  320:-       | 320:-       | 320:-       | 316:ldq     | 316:-       BUS_LOAD  MEM[24] accepted 1
  168:  320:-       | 320:-       | 320:-       | 316:ldq     | 316:-       
  169:  320:-       | 320:-       | 320:-       | 316:ldq     | 316:-       
  170:  320:-       | 320:-       | 320:-       | 316:ldq     | 316:-       
  171:  320:-       | 320:-       | 320:-       | 316:ldq     | 316:-       
  172:  320:-       | 320:-       | 320:-       | 320:-       | 316:ldq     r2=4  
  173:  320:mulq    | 320:-       | 320:-       | 320:-       | 320:-       
  174:  324:-       | 320:mulq    | 320:-       | 320:-       | 320:-       
  175:  324:-       | 324:-       | 320:mulq    | 320:-       | 320:-       
  176:  324:-       | 324:-       | 324:-       | 320:mulq    | 320:-       
  177:  324:-       | 324:-       | 324:-       | 324:-       | 320:mulq    r2=39996  
  178:  324:ldq     | 324:-       | 324:-       | 324:-       | 324:-       
  179:  328:-       | 324:ldq     | 324:-       | 324:-       | 324:-       
  180:  328:-       | 328:-       | 324:ldq     | 324:-       | 324:-       
  181:  328:-       | 328:-       | 328:-       | 324:ldq     | 324:-       BUS_LOAD  MEM[168] accepted 1
  182:  328:-       | 328:-       | 328:-       | 324:ldq     | 324:-       
  183:  328:-       | 328:-       | 328:-       | 324:ldq     | 324:-       
  184:  328:-       | 328:-       | 328:-       | 324:ldq     | 324:-       
  185:  328:-       | 328:-       | 328:-       | 324:ldq     | 324:-       
  186:  328:-       | 328:-       | 328:-       | 328:-       | 324:ldq     r3=1  
  187:  328:addq    | 328:-       | 328:-       | 328:-       | 328:-       
  188:  332:-       | 328:addq    | 328:-       | 328:-       | 328:-       
  189:  332:-       | 332:-       | 328:addq    | 328:-       | 328:-       
  190:  332:-       | 332:-       | 332:-       | 328:addq    | 328:-       
  191:  332:-       | 332:-       | 332:-       | 332:-       | 328:addq    r2=39997  
  192:  332:stq     | 332:-       | 332:-       | 332:-       | 332:-       
  193:  336:-       | 332:stq     | 332:-       | 332:-       | 332:-       
  194:  336:-       | 336:-       | 332:stq     | 332:-       | 332:-       
  195:  336:-       | 336:-       | 336:-       | 332:stq     | 332:-       BUS_STORE MEM[168] = 39997 accepted 1
  196:  336:-       | 336:-       | 336:-       | 336:-       | 332:stq     
  197:  336:addq    | 336:-       | 336:-       | 336:-       | 336:-       
  198:  340:-       | 336:addq    | 336:-       | 336:-       | 336:-       
  199:  340:-       | 340:-       | 336:addq    | 336:-       | 336:-       
  200:  340:-       | 340:-       | 340:-       | 336:addq    | 336:-       
  201:  340:-       | 340:-       | 340:-       | 340:-       | 336:addq    r0=32  
  202:  340:addq    | 340:-       | 340:-       | 340:-       | 340:-       
  203:  344:-       | 340:addq    | 340:-       | 340:-       | 340:-       
  204:  344:-       | 344:-       | 340:addq    | 340:-       | 340:-       
  205:  344:-       | 344:-       | 344:-       | 340:addq    | 340:-       
  206:  344:-       | 344:-       | 344:-       | 344:-       | 340:addq    r1=176  
  207:  344:addq    | 344:-       | 344:-       | 344:-       | 344:-       
  208:  348:-       | 344:addq    | 344:-       | 344:-       | 344:-       
  209:  348:-       | 348:-       | 344:addq    | 344:-       | 344:-       
  210:  348:-       | 348:-       | 348:-       | 344:addq    | 344:-       
  211:  348:-       | 348:-       | 348:-       | 348:-       | 344:addq    r5=3  
  212:  348:cmpult  | 348:-       | 348:-       | 348:-       | 348:-       
  213:  352:-       | 348:cmpult  | 348:-       | 348:-       | 348:-       
  214:  352:-       | 352:-       | 348:cmpult  | 348:-       | 348:-       
  215:  352:-       | 352:-       | 352:-       | 348:cmpult  | 348:-       
  216:  352:-       | 352:-       | 352:-       | 352:-       | 348:cmpult  r4=1  
  217:  352:bne     | 352:-       | 352:-       | 352:-       | 352:-       
  218:  356:-       | 352:bne     | 352:-       | 352:-       | 352:-       
  219:  356:-       | 356:-       | 352:bne     | 352:-       | 352:-       BUS_LOAD  MEM[352] accepted 1
  220:  356:-       | 356:-       | 356:-       | 352:bne     | 352:-       
  221:  316:-       | 356:-       | 356:-       | 356:-       | 352:bne     
  222:  316:ldq     | 316:-       | 356:-       | 356:-       | 356:-       
  223:  320:-       | 316:ldq     | 316:-       | 356:-       | 356:-       
  224:  320:-       | 320:-       | 316:ldq     | 316:-       | 356:-       
  225:  320:-       | 320:-       | 320:-       | 316:ldq     | 316:-       BUS_LOAD  MEM[32] accepted 1
  226:  320:-       | 320:-       | 320:-       | 316:ldq     | 316:-       
  227:  320:-       | 320:-       | 320:-       | 316:ldq     | 316:-       
  228:  320:-       | 320:-       | 320:-       | 316:ldq     | 316:-       
  229:  320:-       | 320:-       | 320:-       | 316:ldq     | 316:-       
  230:  320:-       | 320:-       | 320:-       | 320:-       | 316:ldq     r2=1  
  231:  320:mulq    | 320:-       | 320:-       | 320:-       | 320:-       
  232:  324:-       | 320:mulq    | 320:-       | 320:-       | 320:-       
  233:  324:-       | 324:-       | 320:mulq    | 320:-       | 320:-       
  234:  324:-       | 324:-       | 324:-       | 320:mulq    | 320:-       
  235:  324:-       | 324:-       | 324:-       | 324:-       | 320:mulq    r2=9999  
  236:  324:ldq     | 324:-       | 324:-       | 324:-       | 324:-       
  237:  328:-       | 324:ldq     | 324:-       | 324:-       | 324:-       
  238:  328:-       | 328:-       | 324:ldq     | 324:-       | 324:-       
  239:  328:-       | 328:-       | 328:-       | 324:ldq     | 324:-       BUS_LOAD  MEM[176] accepted 1
  240:  328:-       | 328:-       | 328:-       | 324:ldq     | 324:-       
  241:  328:-       | 328:-       | 328:-       | 324:ldq     | 324:-       
  242:  328:-       | 328:-       | 328:-       | 324:ldq     | 324:-       
  243:  328:-       | 328:-       | 328:-       | 324:ldq     | 324:-       
  244:  328:-       | 328:-       | 328:-       | 328:-       | 324:ldq     r3=4  
  245:  328:addq    | 328:-       | 328:-       | 328:-       | 328:-       
  246:  332:-       | 328:addq    | 328:-       | 328:-       | 328:-       
  247:  332:-       | 332:-       | 328:addq    | 328:-       | 328:-       
  248:  332:-       | 332:-       | 332:-       | 328:addq    | 328:-       
  249:  332:-       | 332:-       | 332:-       | 332:-       | 328:addq    r2=10003  
  250:  332:stq     | 332:-       | 332:-       | 332:-       | 332:-       
  251:  336:-       | 332:stq     | 332:-       | 332:-       | 332:-       
  252:  336:-       | 336:-       | 332:stq     | 332:-       | 332:-       
  253:  336:-       | 336:-       | 336:-       | 332:stq     | 332:-       BUS_STORE MEM[176] = 10003 accepted 1
  254:  336:-       | 336:-       | 336:-       | 336:-       | 332:stq     
  255:  336:addq    | 336:-       | 336:-       | 336:-       | 336:-       
  256:  340:-       | 336:addq    | 336:-       | 336:-       | 336:-       
  257:  340:-       | 340:-       | 336:addq    | 336:-       | 336:-       
  258:  340:-       | 340:-       | 340:-       | 336:addq    | 336:-       
  259:  340:-       | 340:-       | 340:-       | 340:-       | 336:addq    r0=40  
  260:  340:addq    | 340:-       | 340:-       | 340:-       | 340:-       
  261:  344:-       | 340:addq    | 340:-       | 340:-       | 340:-       
  262:  344:-       | 344:-       | 340:addq    | 340:-       | 340:-       
  263:  344:-       | 344:-       | 344:-       | 340:addq    | 340:-       
  264:  344:-       | 344:-       | 344:-       | 344:-       | 340:addq    r1=184  
  265:  344:addq    | 344:-       | 344:-       | 344:-       | 344:-       
  266:  348:-       | 344:addq    | 344:-       | 344:-       | 344:-       
  267:  348:-       | 348:-       | 344:addq    | 344:-       | 344:-       
  268:  348:-       | 348:-       | 348:-       | 344:addq    | 344:-       
  269:  348:-       | 348:-       | 348:-       | 348:-       | 344:addq    r5=4  
  270:  348:cmpult  | 348:-       | 348:-       | 348:-       | 348:-       
  271:  352:-       | 348:cmpult  | 348:-       | 348:-       | 348:-       
  272:  352:-       | 352:-       | 348:cmpult  | 348:-       | 348:-       
  273:  352:-       | 352:-       | 352:-       | 348:cmpult  | 348:-       
  274:  352:-       | 352:-       | 352:-       | 352:-       | 348:cmpult  r4=1  
  275:  352:bne     | 352:-       | 352:-       | 352:-       | 352:-       
  276:  356:-       | 352:bne     | 352:-       | 352:-       | 352:-       
  277:  356:-       | 356:-       | 352:bne     | 352:-       | 352:-       BUS_LOAD  MEM[352] accepted 1
  278:  356:-       | 356:-       | 356:-       | 352:bne     | 352:-       
  279:  316:-       | 356:-       | 356:-       | 356:-       | 352:bne     
  280:  316:ldq     | 316:-       | 356:-       | 356:-       | 356:-       
  281:  320:-       | 316:ldq     | 316:-       | 356:-       | 356:-       
  282:  320:-       | 320:-       | 316:ldq     | 316:-       | 356:-       
  283:  320:-       | 320:-       | 320:-       | 316:ldq     | 316:-       BUS_LOAD  MEM[40] accepted 1
  284:  320:-       | 320:-       | 320:-       | 316:ldq     | 316:-       
  285:  320:-       | 320:-       | 320:-       | 316:ldq     | 316:-       
  286:  320:-       | 320:-       | 320:-       | 316:ldq     | 316:-       
  287:  320:-       | 320:-       | 320:-       | 316:ldq     | 316:-       
  288:  320:-       | 320:-       | 320:-       | 320:-       | 316:ldq     r2=5  
  289:  320:mulq    | 320:-       | 320:-       | 320:-       | 320:-       
  290:  324:-       | 320:mulq    | 320:-       | 320:-       | 320:-       
  291:  324:-       | 324:-       | 320:mulq    | 320:-       | 320:-       
  292:  324:-       | 324:-       | 324:-       | 320:mulq    | 320:-       
  293:  324:-       | 324:-       | 324:-       | 324:-       | 320:mulq    r2=49995  
  294:  324:ldq     | 324:-       | 324:-       | 324:-       | 324:-       
  295:  328:-       | 324:ldq     | 324:-       | 324:-       | 324:-       
  296:  328:-       | 328:-       | 324:ldq     | 324:-       | 324:-       
  297:  328:-       | 328:-       | 328:-       | 324:ldq     | 324:-       BUS_LOAD  MEM[184] accepted 1
  298:  328:-       | 328:-       | 328:-       | 324:ldq     | 324:-       
  299:  328:-       | 328:-       | 328:-       | 324:ldq     | 324:-       
  300:  328:-       | 328:-       | 328:-       | 324:ldq     | 324:-       
  301:  328:-       | 328:-       | 328:-       | 324:ldq     | 324:-       
  302:  328:-       | 328:-       | 328:-       | 328:-       | 324:ldq     r3=2  
  303:  328:addq    | 328:-       | 328:-       | 328:-       | 328:-       
  304:  332:-       | 328:addq    | 328:-       | 328:-       | 328:-       
  305:  332:-       | 332:-       | 328:addq    | 328:-       | 328:-       
  306:  332:-       | 332:-       | 332:-       | 328:addq    | 328:-       
  307:  332:-       | 332:-       | 332:-       | 332:-       | 328:addq    r2=49997  
  308:  332:stq     | 332:-       | 332:-       | 332:-       | 332:-       
  309:  336:-       | 332:stq     | 332:-       | 332:-       | 332:-       
  310:  336:-       | 336:-       | 332:stq     | 332:-       | 332:-       
  311:  336:-       | 336:-       | 336:-       | 332:stq     | 332:-       BUS_STORE MEM[184] = 49997 accepted 1
  312:  336:-       | 336:-       | 336:-       | 336:-       | 332:stq     
  313:  336:addq    | 336:-       | 336:-       | 336:-       | 336:-       
  314:  340:-       | 336:addq    | 336:-       | 336:-       | 336:-       
  315:  340:-       | 340:-       | 336:addq    | 336:-       | 336:-       
  316:  340:-       | 340:-       | 340:-       | 336:addq    | 336:-       
  317:  340:-       | 340:-       | 340:-       | 340:-       | 336:addq    r0=48  
  318:  340:addq    | 340:-       | 340:-       | 340:-       | 340:-       
  319:  344:-       | 340:addq    | 340:-       | 340:-       | 340:-       
  320:  344:-       | 344:-       | 340:addq    | 340:-       | 340:-       
  321:  344:-       | 344:-       | 344:-       | 340:addq    | 340:-       
  322:  344:-       | 344:-       | 344:-       | 344:-       | 340:addq    r1=192  
  323:  344:addq    | 344:-       | 344:-       | 344:-       | 344:-       
  324:  348:-       | 344:addq    | 344:-       | 344:-       | 344:-       
  325:  348:-       | 348:-       | 344:addq    | 344:-       | 344:-       
  326:  348:-       | 348:-       | 348:-       | 344:addq    | 344:-       
  327:  348:-       | 348:-       | 348:-       | 348:-       | 344:addq    r5=5  
  328:  348:cmpult  | 348:-       | 348:-       | 348:-       | 348:-       
  329:  352:-       | 348:cmpult  | 348:-       | 348:-       | 348:-       
  330:  352:-       | 352:-       | 348:cmpult  | 348:-       | 348:-       
  331:  352:-       | 352:-       | 352:-       | 348:cmpult  | 348:-       
  332:  352:-       | 352:-       | 352:-       | 352:-       | 348:cmpult  r4=1  
  333:  352:bne     | 352:-       | 352:-       | 352:-       | 352:-       
  334:  356:-       | 352:bne     | 352:-       | 352:-       | 352:-       
  335:  356:-       | 356:-       | 352:bne     | 352:-       | 352:-       BUS_LOAD  MEM[352] accepted 1
  336:  356:-       | 356:-       | 356:-       | 352:bne     | 352:-       
  337:  316:-       | 356:-       | 356:-       | 356:-       | 352:bne     
  338:  316:ldq     | 316:-       | 356:-       | 356:-       | 356:-       
  339:  320:-       | 316:ldq     | 316:-       | 356:-       | 356:-       
  340:  320:-       | 320:-       | 316:ldq     | 316:-       | 356:-       
  341:  320:-       | 320:-       | 320:-       | 316:ldq     | 316:-       BUS_LOAD  MEM[48] accepted 1
  342:  320:-       | 320:-       | 320:-       | 316:ldq     | 316:-       
  343:  320:-       | 320:-       | 320:-       | 316:ldq     | 316:-       
  344:  320:-       | 320:-       | 320:-       | 316:ldq     | 316:-       
  345:  320:-       | 320:-       | 320:-       | 316:ldq     | 316:-       
  346:  320:-       | 320:-       | 320:-       | 320:-       | 316:ldq     r2=9  
  347:  320:mulq    | 320:-       | 320:-       | 320:-       | 320:-       
  348:  324:-       | 320:mulq    | 320:-       | 320:-       | 320:-       
  349:  324:-       | 324:-       | 320:mulq    | 320:-       | 320:-       
  350:  324:-       | 324:-       | 324:-       | 320:mulq    | 320:-       
  351:  324:-       | 324:-       | 324:-       | 324:-       | 320:mulq    r2=89991  
  352:  324:ldq     | 324:-       | 324:-       | 324:-       | 324:-       
  353:  328:-       | 324:ldq     | 324:-       | 324:-       | 324:-       
  354:  328:-       | 328:-       | 324:ldq     | 324:-       | 324:-       
  355:  328:-       | 328:-       | 328:-       | 324:ldq     | 324:-       BUS_LOAD  MEM[192] accepted 1
  356:  328:-       | 328:-       | 328:-       | 324:ldq     | 324:-       
  357:  328:-       | 328:-       | 328:-       | 324:ldq     | 324:-       
  358:  328:-       | 328:-       | 328:-       | 324:ldq     | 324:-       
  359:  328:-       | 328:-       | 328:-       | 324:ldq     | 324:-       
  360:  328:-       | 328:-       | 328:-       | 328:-       | 324:ldq     r3=1  
  361:  328:addq    | 328:-       | 328:-       | 328:-       | 328:-       
  362:  332:-       | 328:addq    | 328:-       | 328:-       | 328:-       
  363:  332:-       | 332:-       | 328:addq    | 328:-       | 328:-       
  364:  332:-       | 332:-       | 332:-       | 328:addq    | 328:-       
  365:  332:-       | 332:-       | 332:-       | 332:-       | 328:addq    r2=89992  
  366:  332:stq     | 332:-       | 332:-       | 332:-       | 332:-       
  367:  336:-       | 332:stq     | 332:-       | 332:-       | 332:-       
  368:  336:-       | 336:-       | 332:stq     | 332:-       | 332:-       
  369:  336:-       | 336:-       | 336:-       | 332:stq     | 332:-       BUS_STORE MEM[192] = 89992 accepted 1
  370:  336:-       | 336:-       | 336:-       | 336:-       | 332:stq     
  371:  336:addq    | 336:-       | 336:-       | 336:-       | 336:-       
  372:  340:-       | 336:addq    | 336:-       | 336:-       | 336:-       
  373:  340:-       | 340:-       | 336:addq    | 336:-       | 336:-       
  374:  340:-       | 340:-       | 340:-       | 336:addq    | 336:-       
  375:  340:-       | 340:-       | 340:-       | 340:-       | 336:addq    r0=56  
  376:  340:addq    | 340:-       | 340:-       | 340:-       | 340:-       
  377:  344:-       | 340:addq    | 340:-       | 340:-       | 340:-       
  378:  344:-       | 344:-       | 340:addq    | 340:-       | 340:-       
